eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS05156	Titus the Fox: To Marrakech and Back	Titusthe			openglnb			mapper.map					svga_s3																																																									
DOS07150	Tommy's Jottomania	Tjotto			openglnb			mapper.map					svga_s3																																																									
DOS07151	Tommy's Kiddie Cards	TKidCard			openglnb			mapper.map					svga_s3																																																									
DOS05158	TKO	TKO			openglnb			mapper.map					svga_s3		64																																																							
DOS07863	Total Knockout: Championship Female Boxing	TKOCFB			openglnb			mapper.map					svga_s3		32							30000																																													true			
DOS02143	The Final Crusade of Kroz	TKrozCr			openglnb			mapper.map					svga_s3																																																									
DOS07152	Tommy's Lander	Tland			openglnb			mapper.map					svga_s3																																																									
DOS05170	Tom Landry Strategy Football	Tlandry			openglnb			mapper.map					svga_s3		64																																																							
DOS05171	Tom Landry Strategy Football Deluxe Edition	TlandryD			openglnb			mapper.map					svga_s3		64																																																							
DOS05995	Timothy Leary's Mind Mirror	tlminmir			openglnb			mapper.map					svga_s3									300																																																
DOS15878	Tony La Russa Baseball 3: 1996 Edition	TLRB396			openglnb			mapper.map					svga_s3		63							70000								25																	true																							
DOS03100	The Las Vegas EGA Casino	TLVCas			openglnb			mapper.map					svga_s3		64																																																							
DOS03101	The Las Vegas EGA Casino (Version 2.0)	TLVCas20			openglnb			mapper.map					svga_s3		64																																																							
DOS05159	T-Mek	TMek			openglnb			mapper.map					svga_s3		32							65000																																													true			
DOS07778	Too Many Geckos!	TMGeckos			openglnb			mapper.map					svga_s3									15000																																																
DOS05039	Teenage Mutant Ninja Turtles	TMNT			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS05040	Teenage Mutant Ninja Turtles II: The Arcade Game	TMNT2			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS05041	Teenage Mutant Ninja Turtles: Manhattan Missions	TMNTMM			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS07153	Tommy's Monopoly	Tmonopo			openglnb			mapper.map					svga_s3																																																									
DOS03710	The Need for Speed	TNFS			openglnb			mapper.map					svga_s3		64							max																																																
DOS03709	The Need for Speed: Special Edition	TNFSSE			openglnb			mapper.map					svga_et4000		64							max																																																
DOS17552	Terra Incognita	tnigma			openglnb			mapper.map					svga_s3		32							4000																																																
DOS07154	Tommy's Nim	Tnim			openglnb			mapper.map					svga_s3																																																									
DOS05025	Tank Attack	tnkattk			openglnb			mapper.map					svga_s3																																																									
DOS16139	Tank Hunter	TnkHuntr			openglnb			mapper.map					svga_s3		32							6500																																																
DOS07378	Tank Wars (1990)	TnkWar90			openglnb			mapper.map					svga_s3		32																																																							
DOS15866	TankWars	TnkWar95			openglnb			mapper.map					svga_s3		63																																			e:\ULTRASND																				
DOS15864	Tank Wars (1996)	TnkWar96			openglnb			mapper.map					svga_s3		21							25000								20																	true																							
DOS17297	TNM 7: The Wrestling Simulator - Second Edition	TNM7SE			openglnb			mapper.map					svga_s3									max																																																
DOS05160	Toad	Toad			openglnb			mapper.map					svga_s3									50000																																																
DOS07555	Toad Road	ToadRoad			openglnb			mapper.map					tandy		4							700																																						4axis										
DOS05161	Toffifee: Fantasy Forest	Toffifee			openglnb			mapper.map					svga_s3									45000																																																
DOS07155	Tommy's Oh Hell	TOhHell			openglnb			mapper.map					svga_s3																																																									
DOS07122	Toho Academy Adventure	TohoAAdv			openglnb			mapper.map					svga_s3																																																									
DOS05162	Toi Acid Game	ToiAcid			openglnb			mapper.map					cga	auto	4							600						48000				auto																				false		impulse																
DOS07959	Toki Suni Hexa	TokiHexa			openglnb			mapper.map					svga_s3		61							3000																																																
DOS07156	Tommy's Old Maid	TOldMaid			openglnb			mapper.map					svga_s3																																																									
DOS05196	Tommy's One-Armed Bandit	tom1band			openglnb			mapper.map					svga_s3																																																									
DOS05163	Tomahawk	Tomahawk			openglnb			mapper.map					ega		8							1200																																																
DOS05164	Tom and the Ghost	Tomandth			openglnb			mapper.map					svga_s3																																																									
DOS05173	Tommy's Blob	tomblob			openglnb			mapper.map					svga_s3																																																									
DOS06355	The Tomb of the Ancient Pharaohs	TombOtAP			openglnb			mapper.map					svga_s3																																																									
DOS05166	Tomb Raider Gold	TombRaiG			openglnb			mapper.map					svga_s3		63							max				opengl	max						.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05176	Tommy's Flipout	TomFlip			openglnb			mapper.map					svga_s3																																																									
DOS05177	Tommy's Floppy Discus	TomFlop			openglnb			mapper.map					svga_s3																																																									
DOS05178	Tommy's Gorilla Ball Babies	TomGBBab			openglnb			mapper.map					svga_s3									900																																																
DOS05179	Tommy's Gorilla Ball Gauntlet	TomGBGau			openglnb			mapper.map					svga_s3																																																									
DOS05180	Tommy's Gorilla Ball Gotcha	TomGBGot			openglnb			mapper.map					svga_s3																																																									
DOS05183	Tommy's Gorilla Ball Ramparts	TomGBRam			openglnb			mapper.map					svga_s3																																																									
DOS05184	Tommy's Gorilla Ball Tag	TomGBTag			openglnb			mapper.map					svga_s3																																																									
DOS05185	Tommy's Gorilla Ball Train	TomGBTr			openglnb			mapper.map					svga_s3																																																									
DOS05182	Tommy's Gorilla Balls	tomgori			openglnb			mapper.map					svga_s3																																																									
DOS05187	Tommy's Hyperdrive	tomhypdr			openglnb			mapper.map					svga_s3																																																									
DOS05168	Tom & Jerry	TomJerry			openglnb			mapper.map					svga_s3																																																									
DOS05191	Tommy's Manor	tommano			openglnb			mapper.map					svga_s3		64																																																							
DOS05193	Tommy's Mole	TomMole			openglnb			mapper.map					svga_s3									750																																																
DOS06266	Tommy's Gorilla Ball Pythons	Tommys			openglnb			mapper.map					svga_s3																																																									
DOS05174	Tommy's Egg	TommysEg			openglnb			mapper.map					svga_s3																																																									
DOS05175	Tommy's Enet	TommysEn			openglnb			mapper.map					svga_s3																																																									
DOS05186	Tommy's Hollywords	TommysHo			openglnb			mapper.map					svga_s3		64																																																							
DOS05188	Tommy's Jammer	TommysJa			openglnb			mapper.map					svga_s3		64																																																							
