eXoID	Game	Folder	AutoexecEcho	AutoexecMounts	AutoexecPrelauncher1	AutoexecPrelauncher2	AutoexecPrelauncher3	AutoexecPrelauncher4	AutoexecExecuteable	AutoexecLastMountPath	AutoexecLastPathChange	AutoexecPathChanges	Adir	Bdir	Cdir	Ddir	ExitFound	DOSBoxVersion	ScummVM
DOS15158	Night Where Good Things Are Bound to Happen, A	Night98		C;;Night98;|D;IMG;TG_NIGHT.cue;-t cdrom|					call night	c:		c: call night|			Night98	TG_NIGHT.cue	Yes	dosbox.exe	
DOS03746	Night Bomber	NightBom		C;;;|					bomber	c:	NightBom	c:\NightBom bomber|					Yes	dosbox.exe	
DOS03747	NightHunter	NightHun		C;;NightHun;|					night	c:	NightHun	c:\NightHun night|			NightHun		Yes	dosbox.exe	
DOS03748	Night Mission Pinball (v3.0)	NightMis		C;;NightMis;|					pinball	c:		c: pinball|			NightMis		Yes	ece4230\dosbox.exe	
DOS03749	Night Raid	NightRai		C;;NightRai;|					NITERAID	c:	NightRai	c:\NightRai NITERAID|			NightRai		Yes	dosbox.exe	
DOS03750	Night Shift	NightShi		C;;NightShi;|					call run	c:	NightShi	c:\NightShi call run|			NightShi		Yes	dosbox.exe	
DOS05946	Night Stalker	NightSt		C;;NightSt;|					call run.bat	c:		c: call run.bat|			NightSt		Yes	staging0.81.0a\dosbox.exe	
DOS03752	Nihilist	Nihilist		C;;Nihilist;|D;IMG;Nihilist [DOS-Action-1996].cue;-t cdrom|					call run	c:		c: call run|			Nihilist	Nihilist [DOS-Action-1996].cue	Yes	ece4230\dosbox.exe	
DOS07695	Nine	nine94		C;;nine94;|					nine	c:		c: nine|			nine94		Yes	dosbox.exe	
DOS03756	Ninja	Ninja		C;;Ninja;|					call ninja	c:	Ninja	c:\Ninja call ninja|			Ninja		Yes	dosbox.exe	
DOS03758	Ninja Gaiden II: The Dark Sword of Chaos	NinjaGa2		C;;NinjaGa2;|					call run	c:		c: call run|			NinjaGa2		Yes	ece4230\dosbox.exe	
DOS03757	Ninja Gaiden	NinjaGai		C;;NinjaGai;|					ninja	c:	NinjaGai	c:\NinjaGai ninja|			NinjaGai		Yes	dosbox.exe	
DOS03759	Ninja Rabbits	NinjaRab		C;;NinjaRab;|					rab	c:	NinjaRab	c:\NinjaRab rab|			NinjaRab		Yes	dosbox.exe	
DOS03760	Nippon Safes Inc.	nippon		C;;nippon\dos;|	MUSICA				adv	c:		c: MUSICA| adv|			nippon\dos		Yes	dosbox.exe	
DOS15653	NIRA: Intense Import Drag Racing	NIRA		C;;NIRA;|					call run	c:		c: call run|			NIRA		Yes	ece4230\dosbox.exe	
DOS03761	Nirvana	nirvana		C;;;|					nirvana	c:	nirvana	c:\nirvana nirvana|					Yes	dosbox.exe	
DOS16077	Nishiran	Nishiran		C;;Nishiran;|					call NISHIRAN	c:		c: call NISHIRAN|			Nishiran		Yes	ece4230\dosbox.exe	
DOS00345	Clive Barker's Nightbreed: The Interactive Movie	nitebred		C;;;|					call run	c:	nitebred	c:\nitebred call run|					Yes	ece4230\dosbox.exe	
DOS06575	Night Fire	NiteFire		C;;NiteFire;|					tank	c:		c: tank|			NiteFire		Yes	dosbox.exe	
DOS05656	Night of the Hermit	niteherm		C;;;|					call run	c:	niteherm	c:\niteherm call run|					Yes	ece4230\dosbox.exe	
DOS03762	Nitemare 3D	Nitemar		C;;Nitemar;|					n3d	c:	Nitemar	c:\Nitemar n3d|			Nitemar		Yes	dosbox.exe	
DOS16078	Nitro!	Nitro!		C;;Nitro!;|					NITRO	c:		c: NITRO|			Nitro!		Yes	dosbox.exe	
DOS15166	Nitro Racers	NitroRac		C;;NitroRac;|D;IMG;NITRO.cue;-t cdrom|					call run	c:		c: call run|			NitroRac	NITRO.cue	Yes	ece4230\dosbox.exe	
DOS15654	Nmongo Bongo	Nmongo		C;;Nmongo;|					call negro	c:		c: call negro|			Nmongo		Yes	dosbox.exe	
DOS00805	Another Lifeless Planet and Me With No Beer	nobeer		C;;;|					gscape nobeer	c:	nobeer	c:\nobeer gscape nobeer|					Yes	dosbox.exe	
DOS03764	Nobunaga's Ambition	NobuAmb		C;;;|					call play	c:	NobuAmb	c:\NobuAmb call play|					Yes	dosbox.exe	
DOS03765	Nobunaga's Ambition II	NobuAmb2		C;;;|					koei	c:	NobuAmb2	c:\NobuAmb2 koei|					Yes	dosbox.exe	
DOS03766	Noctis	noctis		C;;;|					noctis	c:	noctis\modules	c:\noctis\modules noctis|					Yes	dosbox.exe	
DOS03767	Noctropolis	noctrop		C;;;|D;IMG;Noctropolis_English_Uncensored.cue;-t cdrom|					call run	c:	noctrop	c:\noctrop call run|				Noctropolis_English_Uncensored.cue	Yes	ece4230\dosbox.exe	
DOS07329	Noddy's Playtime	NoddyPly		C;;NoddyPly;|					NODDY	c:		c: NODDY|			NoddyPly		Yes	dosbox.exe	
DOS03768	No Exit	NoExit		C;;NoExit;|					nogo	c:	NoExit	c:\NoExit nogo|			NoExit		Yes	dosbox.exe	
DOS15510	No Future?	NoFuture		C;;NoFuture;|					future	c:		c: future|			NoFuture		Yes	dosbox.exe	
DOS00219	Nogginknockers	Noggink		C;;Noggink;|					noggin	c:	Noggin	c:\Noggin noggin|			Noggink		Yes	dosbox.exe	
DOS03769	Nogginknockers 2	Nogginkn		C;;Nogginkn;|					noggin2	c:	Nogginkn	c:\Nogginkn noggin2|			Nogginkn		Yes	dosbox.exe	
DOS03770	No Greater Glory: The American Civil War	NoGreate		C;;;|					call GLORYEGA	c:	NoGreate	c:\NoGreate call GLORYEGA|					Yes	dosbox.exe	
DOS03771	Nomad	Nomad93		C;;;|					nomad	c:	Nomad93	c:\Nomad93 nomad|					Yes	dosbox.exe	
DOS00088	Nomon	Nomon		C;;Nomon;|					call nomon	c:	Nomon	c:\Nomon call nomon|			Nomon		Yes	dosbox.exe	
DOS03772	Nord and Bert Couldn't Make Head or Tail of It	nordbert		C;;;|	cwsdpmi				frotz -d 5 nordandb.dat	c:	nordbert	c:\nordbert cwsdpmi| frotz -d 5 nordandb.dat|					Yes	dosbox.exe	
DOS03773	Normality	NORMAL		C;;NORMAL;|D;IMG;Normality (USA).cue;-t cdrom|					call run	c:		c: call run|			NORMAL	Normality (USA).cue	Yes	ece4230\dosbox.exe	
DOS03774	Norse by Norse West: The Return of the Lost Vikings	NorsebyN		C;;;|D;IMG;Lost-Vikings-2.iso;-t cdrom|					call lv2	c:	NorsebyN	c:\NorsebyN call lv2|				Lost-Vikings-2.iso	Yes	dosbox.exe	
DOS03775	North & South	NorthSo		C;;NorthSo;|					north.com	c:		c: north.com|			NorthSo		Yes	dosbox.exe	
DOS03776	Notrus	Notrus92		C;;;|					notrus	c:	Notrus92	c:\Notrus92 notrus|					Yes	dosbox.exe	
DOS06980	Notyet	Notyet		C;;Notyet;|					grog	c:		c: grog|			Notyet		Yes	dosbox.exe	
DOS06640	Dungeons of Noudar 3D	Noudar3D		C;;Noudar3D;|					noudar adlib	c:		c: noudar adlib|			Noudar3D		Yes	dosbox.exe	
DOS03777	Nova 9: The Return of Gir Draxon	Nova9Ret		C;;Nova9Ret;|					call run	c:	Nova9Ret	c:\Nova9Ret call run|			Nova9Ret		Yes	ece4230\dosbox.exe	
DOS03778	Novalight Tetris	Novaligh		C;;;|					tetris	c:	Novaligh	c:\Novaligh tetris|					Yes	dosbox.exe	
DOS03779	Novastorm	Novastor		C;;Novastor;|D;IMG;NOVASTORM.cue;-t cdrom|					novastrm	d:		d: novastrm|			Novastor	NOVASTORM.cue	Yes	dosbox.exe	
DOS03780	Novatron	Novatron		C;;Novatron;|					call run.bat	c:		c: call run.bat|			Novatron		Yes	staging0.81.0a\dosbox.exe	
DOS03781	Now You See It	NowYouSe		C;;;|					nysi	c:	NowYouSe	c:\NowYouSe nysi|					Yes	dosbox.exe	
DOS03751	Night Trap	ntrap	.[13][10]This game spans 2 CDs. Press Ctrl+F4 when prompted to switch to the next disc.[13][10].[13][10]	C;;ntrap;|D;IMG;NIGHT_TRAP1.iso/NIGHT_TRAP2.iso;-t cdrom|					call nt	d:		c: d: call nt|			ntrap	NIGHT_TRAP1.iso/NIGHT_TRAP2.iso	Yes	dosbox.exe	
DOS00188	Nuclear Sub Adventure	NuclearS		C;;NuclearS;|					submarin	c:	NuclearS	c:\NuclearS submarin|			NuclearS		Yes	dosbox.exe	
DOS03782	Nuclear War	NuclearW		C;;;|					nukewar	c:	NuclearW	c:\NuclearW nukewar|					Yes	dosbox.exe	
DOS07743	Nuclear Bowls	NukeBowl		C;;NukeBowl;|					call run.bat	c:		c: call run.bat|			NukeBowl		Yes	staging0.81.0a\dosbox.exe	
DOS06182	Number Fun 1	NumberF		C;;NumberF;|					call fun	c:		c: call fun|			NumberF		Yes	dosbox.exe	
DOS06981	Numbers and Logic	NumbLogi		C;;NumbLogi;|					call run	c:		c: call run|			NumbLogi		Yes	dosbox.exe	
DOS03786	Number Munchers	NumbMunc		C;;;|					nm	c:	NumbMunc	c:\NumbMunc nm|					Yes	dosbox.exe	
DOS15466	Numero 10	Numer10		C;;Numer10;|					n10	c:		c: n10|			Numer10		Yes	dosbox.exe	
DOS06647	NumJump	NumJump		C;;NumJump;|					jump_16	c:		c: jump_16|			NumJump		Yes	dosbox.exe	
DOS00883	Numlo	numlo		C;;numlo;|					numlo	c:		c: numlo|			numlo		Yes	dosbox.exe	
DOS00089	Nurmans	nurmans		C;;nurmans;|					nurmans	c:		c: nurmans|			nurmans		Yes	dosbox.exe	
DOS03788	Nyet	Nyet		C;;Nyet;|					nyet	c:	Nyet	c:\Nyet nyet|			Nyet		Yes	dosbox.exe	
DOS16079	Nyet II Plus	Nyet2		C;;Nyet2;|					Nyet2	c:		c: Nyet2|			Nyet2		Yes	dosbox.exe	
DOS03789	Nyet 3: The Revenge of the Mutant Stones	Nyet3Th		C;;;|					call start	c:	Nyet3Th	c:\Nyet3Th call start|					Yes	dosbox.exe	
DOS03790	NY Warriors	NYWarrio		C;;NYWarrio;|	sound				call run	c:	NYWarrio	c:\NYWarrio sound| call run|			NYWarrio		Yes	dosbox.exe	
DOS03791	Oberon 69	Oberon69		C;;Oberon69;|					call OBERON	c:	Oberon69	c:\Oberon69 call OBERON|			Oberon69		Yes	dosbox.exe	
DOS03792	Obitus	obitus		C;;obitus;|					call run	c:		c: call run|			obitus		Yes	ece4230\dosbox.exe	
DOS03793	Objection!	Objectio		C;;;|					object	c:	Objectio	c:\Objectio object|					Yes	dosbox.exe	
DOS15656	Obliterator (1996)	Oblit96		C;;Oblit96;|					oblit.exe	c:		c: oblit.exe|			Oblit96		Yes		
DOS03794	Obliterator (1989)	Oblitera		C;;Oblitera;|					oblit	c:	Oblitera	c:\Oblitera oblit|			Oblitera		Yes		
DOS06989	The Original Buck Mann's Poker for One	OBMPfO		C;;OBMPfO;|					call IPPOKER	c:		c: call IPPOKER|			OBMPfO		Yes	dosbox.exe	
DOS00453	Ocean Battle	ocbatt		C;;ocbatt;|					oceanb~3	c:		c: oceanb~3|			ocbatt		Yes	dosbox.exe	
DOS03795	Ocean Ranger	OceanRan		C;;;|					call ranger	c:	OceanRan	c:\OceanRan call ranger|					Yes	dosbox.exe	
DOS03796	Ocean Trader	OceanTra		C;;OceanTra;|D;IMG;OTGAME.cue;-t cdrom|					call run	c:	trader	c:\trader call run|			OceanTra	OTGAME.cue	Yes	dosbox.exe	
DOS03797	Oddworld: Abe's Oddysee	Oddworld		C;;Oddworld;|D;IMG;Oddworld Abe's Oddyssey.iso;-t cdrom|					dos32a abedos	c:	abe	c:\abe dos32a abedos|			Oddworld	Oddworld Abe's Oddyssey.iso	Yes	ece4230\dosbox.exe	
DOS07403	On Disk Monthly's Circuitry	ODMCirc		C;;ODMCirc;|					circuit	c:		c: circuit|			ODMCirc		Yes	dosbox.exe	
DOS05273	The Trials of Odysseus Kent	odykent		C;;odykent;|	ASPECT FALSE				call run	c:		ASPECT FALSE| c: call run|			odykent		Yes	ece4230\dosbox.exe	
DOS03799	Offensive	Offensiv		C;;Offensiv;|D;IMG;OFFENSIVE.cue;-t cdrom|					call run	c:	off	c:\off call run|			Offensiv	OFFENSIVE.cue	Yes	ece4230\dosbox.exe	
DOS03800	Offroad	Offroad		C;;;|					offroad	c:	Offroad	c:\Offroad offroad|					Yes	dosbox.exe	
DOS03801	Off Shore Warrior	OffShore		C;;;|					call run.bat	c:	OffShore	c:\OffShore call run.bat|					Yes	staging0.81.0a\dosbox.exe	
DOS03802	Ogre	Ogre86		C;;;|					ogre	c:	Ogre86	c:\Ogre86 ogre|					Yes	dosbox.exe	
DOS07370	Oil Barons (1992)	oilbar92		C;;oilbar92;|					oil	c:		c: oil|			oilbar92		Yes		
DOS03804	Oil Barons (1983)	OilBaron	.[13][10]Press Ctrl-F4 to switch disks when prompted.[13][10].[13][10]	A;IMG;disk1.iso/disk2.iso;-t iso|C;;;|					call runme	a:		a: call runme|	disk1.iso/disk2.iso				Yes		
DOS06322	Oil Cap	OilCap		C;;OilCap;|					OILCAP71	c:		c: OILCAP71|			OilCap		Yes	dosbox.exe	
DOS15657	Oilmania	Oilmania		C;;Oilmania;|					om.exe	c:		c: om.exe|			Oilmania		Yes	dosbox.exe	
DOS03805	Oil's Well (1990)	OilsWell		C;;OilsWell;|					call run	c:		c: call run|			OilsWell		Yes		
DOS00257	Oil's Well (1984)	OilsWllP		C;;OilsWllP;|					OILSWELL	c:		c: OILSWELL|			OilsWllP		Yes		
DOS15658	Old Gold	OldGold		C;;OldGold;|					og	c:		c: og|			OldGold		Yes	ece4230\dosbox.exe	
DOS03807	Old Time Baseball	OldTimeB		C;;OldTimeB;|D;IMG;old_time_baseball.cue;-t cdrom|					call OLDTIME	c:	OLDTIME	c:\OLDTIME call OLDTIME|			OldTimeB	old_time_baseball.cue	Yes	dosbox.exe	
DOS03808	Oligopoly	Oligopol		C;;Oligopol;|					call run.bat	c:		c: call run.bat|			Oligopol		Yes	staging0.81.0a\dosbox.exe	
DOS03809	Olimpiadas 92: Gimnasia Deportiva	OlimG92		A;;OlimG92\floppy;-t floppy|C;;OlimG92;|					gim	c:	OLIMP	c:\OLIMP gim|	OlimG92\floppy		OlimG92		Yes	ece4230\dosbox.exe	
DOS06982	Olimpiadas 92: Atletismo	Olimpiad		C;;Olimpiad;|					OLIMP	c:		c: OLIMP|			Olimpiad		Yes	ece4230\dosbox.exe	
DOS03810	Oliver & Company	OliverCo		C;;OliverCo;|					loader	c:	OliverCo	c:\OliverCo loader|			OliverCo		Yes	dosbox.exe	
DOS03811	Olmang Jolmang Paradise	OlmangJo		C;;OlmangJo;|					para	c:	OlmangJo	c:\OlmangJo para|			OlmangJo		Yes	dosbox.exe	
DOS03812	Olympic Games: Atlanta 1996	OlympicG		C;;OlympicG;|D;IMG;SDOLYMPC.cue;-t cdrom|					call OGAMES	c:	SDOLYMPC	c:\SDOLYMPC call OGAMES|			OlympicG	SDOLYMPC.cue	Yes	dosbox.exe	
DOS03813	Olympic Soccer	OlympicS		C;;OlympicS;|D;IMG;OLSOCCER.cue;-t cdrom|					soccer	c:	SDSOCCER	c:\SDSOCCER soccer|			OlympicS	OLSOCCER.cue	Yes	dosbox.exe	
DOS03814	Omar Sharif on Bridge	OmarShar		A;;OmarShar\floppy;-t floppy|C;;OmarShar;|					call run	c:	omar	c:\omar call run|	OmarShar\floppy		OmarShar		Yes	ece4230\dosbox.exe	
DOS03815	Omega (1989)	Omega		C;;;|					omega	c:	omega	c:\omega omega|					Yes		
DOS03816	Omega	OmegaAd		C;;;|					omega	c:	omegaad	c:\omegaad omega|					Yes	dosbox.exe	
DOS06983	Omega War!	OmegaWar		C;;OmegaWar;|					omega	c:		c: omega|			OmegaWar		Yes	dosbox.exe	
DOS17230	One Must Fall	OMF		C;;OMF;|					call OMF	c:		c: call OMF|			OMF		Yes	ece4230\dosbox.exe	
DOS03818	Omni-Play Basketball	Omni-Pla		C;;Omni-Pla;|					play	c:	Omni-Pla	c:\Omni-Pla play|			Omni-Pla		Yes	dosbox.exe	
DOS03817	Omnicron Conspiracy	omnicron		C;;;|					omnicron	c:	omnicron	c:\omnicron omnicron|					Yes	ece4230\dosbox.exe	
DOS03819	Omni-Play Horse Racing	OmniHor		C;;;|					play	c:	OmniHor	c:\OmniHor play|					Yes	dosbox.exe	
DOS02749	Once and Future	oncefutr		C;;;|					tadsr oaf.gam	c:	oncefutr	c:\oncefutr tadsr oaf.gam|					Yes	dosbox.exe	
DOS02755	One-Nil Soccer Manager	One-NilS		C;;;|					call run	c:	One-NilS	c:\One-NilS call run|					Yes	dosbox.exe	
DOS05947	One-on-One	One-on-O		C;;One-on-O;|					1ON1	c:	One-on-O	c:\One-on-O 1ON1|			One-on-O		Yes	ece4230\dosbox.exe	
DOS06183	One Hundred and One Monochrome Mazes	OneHund		C;;OneHund;|					call autoexec	c:		c: call autoexec|			OneHund		Yes	dosbox.exe	
DOS02754	One Must Fall 2097	OneMustF		C;;OneMustF;|D;IMG;OMF2097.iso;-t cdrom|					call run	c:		c: call run|			OneMustF	OMF2097.iso	Yes	dosbox.exe	
DOS02756	Onesimus: A Quest for Freedom	Onesimus		C;;Onesimus;|					ONESIMUS	c:	Onesimus	c:\Onesimus ONESIMUS|			Onesimus		Yes	dosbox.exe	
DOS02757	One Step Beyond	OneStepB		C;;OneStepB;|					call run	c:		c: call run|			OneStepB		Yes	ece4230\dosbox.exe	
DOS03822	ONSIDE Complete Soccer	ONSIDECo		C;;ONSIDECo;|D;IMG;ONSIDE.cue;-t cdrom|					onside	c:	ONSIDE	c:\ONSIDE onside|			ONSIDECo	ONSIDE.cue	Yes	dosbox.exe	
DOS03823	Onslaught	Onslaugh		C;;Onslaugh;|					os v	c:	Onslaugh	c:\Onslaugh os v|			Onslaugh		Yes	dosbox.exe	
DOS03824	OnTarget	OnTarget		C;;OnTarget;|					call run	c:		c: call run|			OnTarget		Yes	dosbox.exe	
DOS03826	On the Ball: World Cup Edition	OntheBal		C;;OntheBal;|D;IMG;OTBWCECD.CUE;-t cdrom|					call wcecd	c:	OTBWCE	c:\OTBWCE call wcecd|			OntheBal	OTBWCECD.CUE	Yes	ece4230\dosbox.exe	
DOS03865	Out of the Park	OOTP		C;;OOTP;|					OOTPFIX	c:	OOTP	c:\OOTP OOTPFIX|			OOTP		Yes	dosbox.exe	
DOS03828	Ooze: Creepy Nites	ooze		C;;ooze;|					ooze g	c:		c: ooze g|			ooze		Yes	dosbox.exe	
DOS15116	Operation: Airlift	OpAirlif		C;;OpAirlif;|					airlift	c:		c: airlift|			OpAirlif		Yes	dosbox.exe	
DOS15892	Operation AirStorm	OpAirSto		C;IMG;i50_101.img;|D;IMG;Operation AirStorm.cue;-t iso -fs iso -ide 2m|Boot;;;-l c|											i50_101.img	Operation AirStorm.cue	Yes	daum\dosbox.exe	
DOS03831	Operation Body Count	OpBodyC		C;;OpBodyC;|D;IMG;BODYCOUNT.cue;-t cdrom|					call run	c:		c: call run|			OpBodyC	BODYCOUNT.cue	Yes	ece4230\dosbox.exe	
DOS06400	Operation Combat II: By Land, Sea & Air	OpC2LSA		C;;OpC2LSA;|D;IMG;COMBAT2.cue;-t cdrom|					call run	c:		c: call run|			OpC2LSA	COMBAT2.cue	Yes	dosbox.exe	
DOS03832	Operation Carnage	OpCarna		C;;OpCarna;|					carnage	c:	OpCarna	c:\OpCarna carnage|			OpCarna		Yes	dosbox.exe	
DOS03833	Operation Cleaner	OpCleanr		C;;;|					cleaner	c:	OpCleanr	c:\OpCleanr cleaner|					Yes	ece4230\dosbox.exe	
DOS03834	Operation: Cleanstreets	OpCleanS		C;;OpCleanS;|					call run.bat	c:		c: call run.bat|			OpCleanS		Yes	staging0.81.0a\dosbox.exe	
DOS03835	Operation Com●Bat	opcombat		C;;opcombat;|					combat	c:	opcombat	c:\opcombat combat|			opcombat		Yes	dosbox.exe	
DOS03836	Operation Crusader	OpCrusad		C;;OpCrusad;|					crusader	c:	OpCrusad	c:\OpCrusad crusader|			OpCrusad		Yes	dosbox.exe	
DOS03829	Operación Cyborg	Operacio		C;;Operacio;|					call cyber	c:		c: call cyber|			Operacio		Yes	dosbox.exe	
DOS03837	Operation Europe: Path to Victory 1939-45	OpEuroPV		C;;;|					koei	c:	OpEuroPV	c:\OpEuroPV koei|					Yes	dosbox.exe	
DOS03841	Operation: Frog	opfrog		C;;opfrog;|					opfrog	c:	opfrog	c:\opfrog opfrog|			opfrog		Yes	dosbox.exe	
DOS03842	Operation Harrier	OpHarr		C;;OpHarr;|					HARRIER	c:	OpHarr	c:\OpHarr HARRIER|			OpHarr		Yes	dosbox.exe	
DOS06986	Operation Just Because	OpJuBec		C;;OpJuBec;|D;IMG;operation-just-cause.iso;-t cdrom|					ojb	c:		c: ojb|			OpJuBec	operation-just-cause.iso	Yes	dosbox.exe	
DOS03843	Operation Market Garden: Drive on Arnhem, September 1944	OpMarkG		C;;;|					mmain	c:	OpMarkG	c:\OpMarkG mmain|					Yes	dosbox.exe	
DOS15660	O-Pong	Opong	.[13][10]This game requires sound settings each time it starts. DOSBox has been[13][10]set to the defaults:[13][10]Address Port: 220h[13][10]Interrupt: 5[13][10]DMA: 1[13][10].[13][10]	C;;Opong;|					pong	c:		c: pong|			Opong		Yes	dosbox.exe	
DOS03845	Operation: Overkill II	opover2		C;;;|	maintoo				ooii l	c:	opover2	c:\opover2 maintoo| ooii l|					Yes	dosbox.exe	
DOS07319	Operation Spacehog	OpSpceHg		C;;OpSpceHg;|					SH	c:		c: SH|			OpSpceHg		Yes	dosbox.exe	
DOS15553	Operation Vulture	OPV1		C;;OPV1;|					VULTURE	c:		c: VULTURE|			OPV1		Yes	ece4230\dosbox.exe	
DOS15552	Operation Vulture III: Cyber Chopper	OPV3CC		A;;OPV3CC\floppy;-t floppy|C;;OPV3CC;|					cc	c:	cc	c:\cc cc|	OPV3CC\floppy		OPV3CC		Yes	ece4230\dosbox.exe	
DOS03846	Operation Wolf	OpWolf		C;;OpWolf;|					call run	c:	OpWolf	c:\OpWolf call run|			OpWolf		Yes	dosbox.exe	
DOS00090	The Orbital Observatory Adventure	OrbitalO		C;;OrbitalO;|					station	c:	OrbitalO	c:\OrbitalO station|			OrbitalO		Yes	dosbox.exe	
DOS03848	Orbiter	Orbiter		C;;;|					orbiter	c:	Orbiter	c:\Orbiter orbiter|					Yes	dosbox.exe	
DOS15661	Orbits: Voyage Through the Solar System	Orbits		C;;Orbits;|					call run	c:		c: call run|			Orbits		Yes	dosbox.exe	
DOS06185	Horde: The Northern Wind	OrdaSV99		C;;OrdaSV99;|D;IMG;991028_1750.ISO;-t cdrom|					norwind	c:	nw	c:\nw norwind|			OrdaSV99	991028_1750.ISO	Yes	dosbox.exe	
DOS03849	The Oregon Trail	oregont		C;;oregont;|					oregon	c:		c: oregon|			oregont		Yes	dosbox.exe	
DOS06061	The Oregon Trail Deluxe	oregontd		C;;;|					oregon	c:	oregontd	c:\oregontd oregon|					Yes	dosbox.exe	
DOS03850	Orel Hershiser's Strike Zone	OrelHers		C;;OrelHers;|					sz	c:	OrelHers	c:\OrelHers sz|			OrelHers		Yes	dosbox.exe	
DOS00091	The Original Adventure	OrigAdv		C;;OrigAdv;|					advent	c:	OrigAdv	c:\OrigAdv advent|			OrigAdv		Yes	dosbox.exe	
DOS03851	Origamo	Origamo		C;;Origamo;|					call run	c:		c: call run|			Origamo		Yes	ece4230\dosbox.exe	
DOS03852	The Original Mulan	origmula		C;;origmula;|D;IMG;TOM.cue;-t cdrom|					call play	c:	hml	c:\hml call play|			origmula	TOM.cue	Yes	dosbox.exe	
DOS03854	The Orion Conspiracy	orionc		C;;orionc;|D;IMG;TheOrionConspiracy.iso;-t cdrom|					call run	c:	orion	c:\orion call run|			orionc	TheOrionConspiracy.iso	Yes	ece4230\dosbox.exe	
DOS03855	Orion Odyssey: The Search for the Magic Ankh	OrionOdy		C;;OrionOdy;|					orion	c:	OrionOdy	c:\OrionOdy orion|			OrionOdy		Yes	dosbox.exe	
DOS05369	Ortomania	Ortomani		C;;Ortomani;|D;IMG;ortomania.cue;-t cdrom|					orto	c:	Ortoman	c:\Ortoman orto|			Ortomani	ortomania.cue	Yes	dosbox.exe	
DOS06186	Ortotris	Ortotris		C;;Ortotris;|					ORTOTRIS	c:		c: ORTOTRIS|			Ortotris		Yes	dosbox.exe	
DOS15662	Osarium	Osarium		C;;Osarium;|D;IMG;OSRM.iso;-t cdrom|					osa16	c:	Osarium	c:\Osarium osa16|			Osarium	OSRM.iso	Yes	dosbox.exe	
DOS06990	Osbit	Osbit88		C;;Osbit88;|					osbit	c:		c: osbit|			Osbit88		Yes	dosbox.exe	
DOS03858	Oscar	Oscar		C;;Oscar;|D;IMG;OSCAR_CD.cue;-t cdrom|					call oscar	d:		d: call oscar|			Oscar	OSCAR_CD.cue	Yes	dosbox.exe	
DOS06401	Osiris	Osiris		C;;Osiris;|					OSIRIS	c:		c: OSIRIS|			Osiris		Yes	dosbox.exe	
DOS06187	Osmosis Solitaire	OsmSol88		C;;OsmSol88;|					osmosis	c:		c: osmosis|			OsmSol88		Yes	dosbox.exe	
DOS02881	007 James Bond: The Stealth Affair	ostealth		C;;ostealth;|					call run	c:		c: call run|			ostealth		Yes	daum\dosbox.exe	
DOS06985	On The Seventh Day	Ot7thD		C;;Ot7thD;|					7D_123.exe 7D.CFG	c:		c: 7D_123.exe 7D.CFG|			Ot7thD		Yes	dosbox.exe	
DOS03825	On the Ball	OTB		C;;OTB;|D;IMG;OTBCD.cue;-t iso|					call OTBCD	c:	OTB	c:\OTB call OTBCD|			OTB	OTBCD.cue	Yes	ece4230\dosbox.exe	
DOS03861	Othello (1982)	Othell82		C;;;|					call play	c:	Othell82	c:\Othell82 call play|					Yes		
DOS03860	Othello (1988)	Othell88		C;;;|					OTHELLO	c:	Othell88	c:\Othell88 OTHELLO|					Yes		
DOS15663	Othello (1990)	Othell90		C;;Othell90;|					ot	c:		c: ot|			Othell90		Yes		
DOS15899	Once Upon a Time... Volume I: Passport to Discovery	OUAT1		A;;OUAT1\Floppy;-t floppy|C;;OUAT1;|					once	c:	ONCE1	c:\ONCE1 once|	OUAT1\Floppy		OUAT1		Yes	dosbox.exe	
DOS15900	Once Upon a Time... Volume II: Worlds of Enchantment	OUAT2		A;;OUAT2\Floppy;-t floppy|C;;OUAT2;|					once	c:	ONCE2	c:\ONCE2 once|	OUAT2\Floppy		OUAT2		Yes	dosbox.exe	
DOS15901	Once Upon a Time... Volume III: Journey Through Time	OUAT3		A;;OUAT3\Floppy;-t floppy|C;;OUAT3;|					once	c:	ONCE3	c:\ONCE3 once|	OUAT3\Floppy		OUAT3		Yes	dosbox.exe	
DOS02751	Once Upon A Time: Abracadabra	ouatabc		C;;ouatabc;|					call goc	c:	ouatabc	c:\ouatabc call goc|			ouatabc		Yes	dosbox.exe	
DOS02752	Once Upon A Time: Baba Yaga	ouatbaba		C;;ouatbaba;|					call goc	c:	ouatbaba	c:\ouatbaba call goc|			ouatbaba		Yes	dosbox.exe	
DOS03863	Oubliette	oubliet		C;;;|					OUB	c:	oubliet	c:\oubliet OUB|					Yes	dosbox.exe	
DOS03864	Outer Ridge	OuterRid		C;;OuterRid;|					outridge	c:	OuterRid	c:\OuterRid outridge|			OuterRid		Yes	dosbox.exe	
DOS06991	OutFox	OutFox89		C;;OutFox89;|					outfox	c:		c: outfox|			OutFox89		Yes	dosbox.exe	
DOS15664	Outlaw 1997	Outlaw97		C;;Outlaw97;|					outlaw97	c:		c: outlaw97|			Outlaw97		Yes	ece4230\dosbox.exe	
DOS06992	Out 'M' Up	OutMUp		C;;OutMUp;|					outm	c:		c: outm|			OutMUp		Yes	dosbox.exe	
